date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:10:13	168309/168309	U-----	200	untouched ('')	application/javascript	etag:%22b1d4ec0208aa699f11206d94fabd13b4%22	https://s.pinimg.com/webapp/89820-2b9599491af09cb0.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/89820-2b9599491af09cb0.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:10:13	22196/22196	U-----	200	untouched ('')	application/javascript	etag:%22d93e3463a8a2b8e24dd09ecd6b634b0b%22	https://s.pinimg.com/webapp/1992-e913e52779a250ce.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/1992-e913e52779a250ce.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:10:13	36600/36600	U-----	200	untouched ('')	application/javascript	etag:%22e7a40ec76d10d175ba9724ce1eb8b36e%22	https://s.pinimg.com/webapp/27234-b08751611bfa81b3.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/27234-b08751611bfa81b3.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:10:59	41361/41361	U-----	200	untouched ('')	application/javascript	etag:%2256f62b2dbd7ea9a6005a647c46b5e185%22	https://s.pinimg.com/webapp/50289-f31a220d34a7daae.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/50289-f31a220d34a7daae.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:00	24903/24903	U-----	200	untouched ('')	application/javascript	etag:%2226058d80ec9af14a8cfb288418f6ebde%22	https://s.pinimg.com/webapp/88027-610a3b0e1047654d.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/88027-610a3b0e1047654d.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:00	14755/14755	U-----	200	untouched ('')	application/javascript	etag:%22b7fa299394aea03c807a5d0d068359eb%22	https://s.pinimg.com/webapp/5710-8fb41174cb32b2e1.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/5710-8fb41174cb32b2e1.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:00	18023/18023	U-----	200	untouched ('')	application/javascript	etag:%226e43f62d1d3bc62f3f40c871d23ac68d%22	https://s.pinimg.com/webapp/97037-53d1839d4ffbb56d.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/97037-53d1839d4ffbb56d.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:46	35148/35148	U-----	200	untouched ('')	application/javascript	etag:%22895d2794dd9ff92793108efde29fbadf%22	https://s.pinimg.com/webapp/3741-f8b29932416101ad.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/3741-f8b29932416101ad.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:47	35071/35071	U-----	200	untouched ('')	application/javascript	etag:%221ef28a478ae448245c25f8347d31b900%22	https://s.pinimg.com/webapp/84659-f2cbfe4de717d533.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/84659-f2cbfe4de717d533.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:47	13270/13270	U-----	200	untouched ('')	application/javascript	etag:%22586f3aecb45dbcac2462b97347bd8560%22	https://s.pinimg.com/webapp/14796-43ea8872f3ea8bfc.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/14796-43ea8872f3ea8bfc.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:11:47	24121/24121	U-----	200	untouched ('')	application/javascript	etag:%22eca9c3f54bc2add0b4670b1a233aa430%22	https://s.pinimg.com/webapp/32322-467a48bbc94633dc.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/32322-467a48bbc94633dc.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:12:31	15440/15440	U-----	200	untouched ('')	application/javascript	etag:%22a7383c050bf3ec3415ca8e2368b5ce46%22	https://s.pinimg.com/webapp/38486-969c851c5fc1e340.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/38486-969c851c5fc1e340.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:12:32	13019/13019	U-----	200	untouched ('')	application/javascript	etag:%22efc0d35aecf1589e955916a25874c005%22	https://s.pinimg.com/webapp/24174-fda3bd2b2ccad949.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/24174-fda3bd2b2ccad949.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:12:32	114127/114127	U-----	200	untouched ('')	application/javascript	etag:%220f937156fd284e2ea362d8da4b354a81%22	https://s.pinimg.com/webapp/69823-4da9b7f7405e6ee6.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/69823-4da9b7f7405e6ee6.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:12:32	33821/33821	U-----	200	untouched ('')	application/javascript	etag:%220e1a45a3542cec35f04f6276f0637056%22	https://s.pinimg.com/webapp/50475-8ff1752a00b769bb.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/50475-8ff1752a00b769bb.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:13:17	202982/202982	U-----	200	untouched ('')	application/javascript	etag:%22d963fc7e65c37a61690d2d54752085b9%22	https://s.pinimg.com/webapp/59671-8b18644219043129.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/59671-8b18644219043129.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:13:19	11607/11607	U-----	200	untouched ('')	application/javascript	etag:%22719eeffb5ce7cc849edd72b75f8566b6%22	https://s.pinimg.com/webapp/80621-88eda1b7e2c11f7a.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/80621-88eda1b7e2c11f7a.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:13:19	426091/426091	U-----	200	untouched ('')	application/javascript	etag:%22c4cb21639d5d81946151cb26a7d7edfb%22	https://s.pinimg.com/webapp/www/pin/create/[method]-d5dde867473085d3.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/www/pin/create/[method]-d5dde867473085d3.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:13:19	56871/56871	U-----	200	untouched ('')	application/javascript	etag:%22d5462699faccba517009a64b7137c6ff%22	https://s.pinimg.com/webapp/62079-b346e2adb197795a.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/62079-b346e2adb197795a.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:04	67893/67893	U-----	200	untouched ('')	application/javascript	etag:%226f5b3a63fee854f6b13080be237de0b7%22	https://s.pinimg.com/webapp/1355-5314101ac3f35e2c.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/1355-5314101ac3f35e2c.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:06	112655/112655	U-----	200	untouched ('')	application/javascript	etag:%2232c19d356f8f074a14a20cf0244f3e01%22	https://s.pinimg.com/webapp/13916-2b03cc010a26325a.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/13916-2b03cc010a26325a.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:06	20191/20191	U-----	200	untouched ('')	application/javascript	etag:%22f253849a604bc0d1db95b1365d881b59%22	https://s.pinimg.com/webapp/64302-88d30b6996486327.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/64302-88d30b6996486327.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:06	19881/19881	U-----	200	untouched ('')	application/javascript	etag:%22dc389e4e27404b7415517ee2f38e8eef%22	https://s.pinimg.com/webapp/53608-5cbacf2e47c6a29a.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/53608-5cbacf2e47c6a29a.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:51	13418/13418	U-----	200	untouched ('')	application/javascript	etag:%22508618c8187c6933b52b31c540b0df93%22	https://s.pinimg.com/webapp/25987-56cc3f3c75a68277.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/25987-56cc3f3c75a68277.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:53	18031/18031	U-----	200	untouched ('')	application/javascript	etag:%22addb5cfb4211c85f067cd9dba12535b5%22	https://s.pinimg.com/webapp/98183-4f08b440b2727384.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/98183-4f08b440b2727384.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:53	1457404/1457404	U-----	200	untouched ('')	application/javascript	etag:%22eea98ff28015fcc535dcb77426cdf5ab%22	https://s.pinimg.com/webapp/www/_client-f0b68cfb04b157cf.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/www/_client-f0b68cfb04b157cf.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:14:53	779605/779605	U-----	200	untouched ('')	application/javascript	etag:%22afa15e53b93b365cb2d1fd922bcb27f5%22	https://s.pinimg.com/webapp/DefaultPinRep-c73d2e6198da783f.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/DefaultPinRep-c73d2e6198da783f.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:15:26	0/0	---M--	403	error ('Forbidden')	text/html	date:Sat,%2014%20Dec%202024%2015:14:54%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//digital-marketing-template.brickstemplates.io/%26media%3Dhttps%3A//digital-marketing-template.brickstemplates.io/wp-content/uploads/2024/04/digital-marketing-template-brickstemplates-home-scaled.jpg%26description%3D	C:/My%20Web%20Sites/DigiQuill/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/digital-marketing-template.brickstemplates.io/&media=https_/digital-m/digital-marketing-templ	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:15:26	0/0	---M--	403	error ('Forbidden')	text/html	date:Sat,%2014%20Dec%202024%2015:14:54%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//digital-marketing-template.brickstemplates.io/%26media%3Dhttps%3A//digital-marketing-template.brickstemplates.io/wp-content/uploads/2024/04/digital-marketing-template-brickstemplates-home-scaled.jpg%26description%3D	C:/My%20Web%20Sites/DigiQuill/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/digital-marketing-template.brickstemplates.io/&media=https/digital-marketing-templ	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:15:36	3352/3352	U-----	200	untouched ('')	image/png	etag:%228589d7664ec145e4a29e5ee1c7531a11%22	https://s.pinimg.com/webapp/logo_transparent_144x144-3da7a67b.png	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/logo_transparent_144x144-3da7a67b.png	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:15:38	1618/1618	U-----	200	untouched ('')	image/png	etag:%22de8347ca754d1a943c248535b682adfd%22	https://s.pinimg.com/webapp/favicon_48x48-7470a30d.png	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/favicon_48x48-7470a30d.png	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:16:13	15456/15456	U-----	200	untouched ('')	application/javascript	etag:%220ddf0a737445a5e2c009c93399c2eb0e%22	https://s.pinimg.com/webapp/69386-2bfe2c30f23833ed.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/69386-2bfe2c30f23833ed.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:16:13	60069/60069	U-----	200	untouched ('')	application/javascript	etag:%22c851680a369d945871af030a3d0de991%22	https://s.pinimg.com/webapp/www/_/_/developer-tools/experiments-override-2566553fb0e3e407.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/www/_/_/developer-tools/experiments-override-2566553fb0e3e407.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:16:23	125527/125527	U-----	200	untouched ('')	application/javascript	etag:%228a248ba89af88ad3078a1090bb5c0aaf%22	https://s.pinimg.com/webapp/9073-10600405517312f9.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/9073-10600405517312f9.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:16:25	27039/27039	U-----	200	untouched ('')	application/javascript	etag:%22afffe01614d0c1da240471b052209c15%22	https://s.pinimg.com/webapp/81507-50599c325bee77cd.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/81507-50599c325bee77cd.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:00	20992/20992	U-----	200	untouched ('')	application/javascript	etag:%2277931884f7a15e7e4149a8d0af301c43%22	https://s.pinimg.com/webapp/14696-43347915a0380ca3.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/14696-43347915a0380ca3.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:00	263766/263766	U-----	200	untouched ('')	application/javascript	etag:%22311f4d047dfbdba2d23e852348f561d2%22	https://s.pinimg.com/webapp/www/_/_/developer-tools/structured-feed-cf34b009effb674e.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/www/_/_/developer-tools/structured-feed-cf34b009effb674e.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:10	30407/30407	U-----	200	untouched ('')	application/javascript	etag:%22ec8cc5336c039bfa867830faaacf4f54%22	https://s.pinimg.com/webapp/88544-d0cc53b3429ec4a8.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/88544-d0cc53b3429ec4a8.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:12	19027/19027	U-----	200	untouched ('')	application/javascript	etag:%228b3187eb201443d288f209aab96dc284%22	https://s.pinimg.com/webapp/82263-3e06952aceae4856.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/82263-3e06952aceae4856.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:48	122782/122782	U-----	200	untouched ('')	application/javascript	etag:%225f96ef199203a3fd0817729a3a23b8ba%22	https://s.pinimg.com/webapp/16249-85e813eb329ce70f.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/16249-85e813eb329ce70f.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:48	71282/71282	U-----	200	untouched ('')	application/javascript	etag:%22bbde425492c92c518fd296f7c235c3f4%22	https://s.pinimg.com/webapp/25570-669163f4d5dcf544.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/25570-669163f4d5dcf544.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:17:58	24911/24911	U-----	200	untouched ('')	application/javascript	etag:%220777f6264bfa51b0a0be95bfedb72f3a%22	https://s.pinimg.com/webapp/4779-5d59a1a5d0f2afec.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/4779-5d59a1a5d0f2afec.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:18:00	441717/441717	U-----	200	untouched ('')	application/javascript	etag:%22b935f616c4b6291cc57a49dd312424de%22	https://s.pinimg.com/webapp/www/[username]-42078c18d4edfdf3.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/www/[username]-42078c18d4edfdf3.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:18:35	23687/23687	U-----	200	untouched ('')	application/javascript	etag:%22c71707b4af3968c5a041978afe0b9607%22	https://s.pinimg.com/webapp/32859-f0ad3cd296eb75c3.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/32859-f0ad3cd296eb75c3.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:18:36	14934/14934	U-----	200	untouched ('')	application/javascript	etag:%225fc26c54b3635af97c86d72c2615dab9%22	https://s.pinimg.com/webapp/95882-a6d79652ce07559e.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/95882-a6d79652ce07559e.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
09:18:45	72395/72395	U-----	200	untouched ('')	application/javascript	etag:%2228622c6056376d134d63cfa17cd68176%22	https://s.pinimg.com/webapp/87203-407709c6a43ea8a3.js	C:/My%20Web%20Sites/DigiQuill/s.pinimg.com/webapp/87203-407709c6a43ea8a3.js	(from https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2F%26media=https%3A%2F%2Fdigital-marketing-template.brickstemplates.io%2Fwp-content%2Fuploads%2F2024%2F04%2Fdigital-marketing-template-brickstemplates-home-scaled.jpg)
